name,standard_name,parent_company,country_hq,industry,involvement_types,data_sources,confidence_score
Ofertex Industries 1997 Ltd.,,,,,,bdscoalition.ca,0
Off the Eaten Path (Rice Crisps),,PepsiCo,,,,bdscoalition.ca,0
Off White Men,,LVMH,,,,bdscoalition.ca,0
Officine Universelle Buly,,LVMH,,,,bdscoalition.ca,0
OGX Beauty,,J&J (Kenvue),,,,bdscoalition.ca,0
OIF Ventures,,,,,,bdscoalition.ca,0
OIKOS,,Danone S.A.,,,,bdscoalition.ca,0
Ojon,,Estee Lauder,,,,bdscoalition.ca,0
Okie Dokie,,JCPenney,,,,bdscoalition.ca,0
Olaplex,,Advent International,,,,bdscoalition.ca,0
Ole Henriksen,,LVMH,,,,bdscoalition.ca,0
Olenik Transportation Earth Work and Road Constructions,,,,,,bdscoalition.ca,0
Olimpija Water,,Coca-Cola,,,,bdscoalition.ca,0
Olive Tree Ventures,,,,,,bdscoalition.ca,0
Olizki Infrastructure Ltd,,,,,,bdscoalition.ca,0
Olymbec,,,,,,bdscoalition.ca,0
Om2 holdings,,,,,,bdscoalition.ca,0
OMO Detergent,,Unilever,,,,bdscoalition.ca,0
One Kenton Place Retirement Home,,,,,,bdscoalition.ca,0
One Loved Babe,,One Loved Babe,,,,bdscoalition.ca,0
One Software Technologies,One Software Technologies Ltd,,Israel,Software - Application,"settlements, occupation","bdscoalition.ca, investigate.afsc.org",0.5
One Travel Ventures,,,,,,bdscoalition.ca,0
OneLine Venture Capital,,,,,,bdscoalition.ca,0
Onex,,,,,,bdscoalition.ca,0
Ontario government,,,,,,bdscoalition.ca,0
Ontario government accessibility leadership,,,,,,bdscoalition.ca,0
Ontario Municipal Employees' Retirement System,,,,,,bdscoalition.ca,0
Ontario Power Generation Employees' And Pensioners' Charity Trust Fund,,,,,,bdscoalition.ca,0
Ontario Teachers' Pension Plan,,,,,,bdscoalition.ca,0
OOHA Water,,Coca-Cola,,,,bdscoalition.ca,0
Opal Ventures,,,,,,bdscoalition.ca,0
Open For Life Ministries Canada,,,,,,bdscoalition.ca,0
Opentable,,Booking Holdings,,,,bdscoalition.ca,0
Operator Collective,,,,,,bdscoalition.ca,0
Operator Partners,,,,,,bdscoalition.ca,0
Operator Ventures,,,,,,bdscoalition.ca,0
Opodo Ltd.,,,,,,bdscoalition.ca,0
Oppenheimer Manufacturing and Marketing,,,,,,bdscoalition.ca,0
Oppy,,,,,,bdscoalition.ca,0
Optifast,,Nestle,,,,bdscoalition.ca,0
Optifibre,,Nestle,,,,bdscoalition.ca,0
Optimum Pet,,Mars,,,,bdscoalition.ca,0
Oracle,,Oracle,,,,bdscoalition.ca,0
Orad,Orad Ltd,,Israel,Software - Infrastructure,"settlements, occupation","bdscoalition.ca, investigate.afsc.org",0.5
Orbia Advance Corp SAB de CV,,,,,,bdscoalition.ca,0
Orbit chewing gum,,Mars,,,,bdscoalition.ca,0
"Orchard Ministries, Inc.",,,,,,bdscoalition.ca,0
Order of St Lazarus Canada,,Canadian Council of Churches,,,,bdscoalition.ca,0
Oreo,,Mondelez International,,,,bdscoalition.ca,0
Orgain,,Nestle,,,,bdscoalition.ca,0
Organic Basics,,Delta Galil Industries,,,,bdscoalition.ca,0
Organic MedJool Dates,,,,,,bdscoalition.ca,0
Oriental Dates,,,,,,bdscoalition.ca,0
Origin Ventures,,,,,,bdscoalition.ca,0
Origin Water,,Blue Triton,,,,bdscoalition.ca,0
Original Penguin,,Perry Ellis International,,,,bdscoalition.ca,0
Originate,,,,,,bdscoalition.ca,0
Origins Fund,,,,,,bdscoalition.ca,0
Origins Skincare,,Estee Lauder,,,,bdscoalition.ca,0
Orijen,,Mars,,,,bdscoalition.ca,0
Orion Chocolate,,Nestle,,,,bdscoalition.ca,0
Orkal Industries and Mechanization,,,,,,bdscoalition.ca,0
Orkid Pads,,Procter and Gamble,,,,bdscoalition.ca,0
Oron Group,,,,,,bdscoalition.ca,0
Orri Jaffa Mandarin oranges,,,,,,bdscoalition.ca,0
Orveda,,Coty,,,,bdscoalition.ca,0
Osem,,Osem,,,,bdscoalition.ca,0
Oshkosh Corporation,Oshkosh Corp,,usa,Farm & Heavy Construction Machinery,"settlements, occupation, military_support","bdscoalition.ca, investigate.afsc.org",0.5
OSI Systems,OSI Systems Inc,,usa,Electronic Components,"border_security, occupation, military_support","bdscoalition.ca, investigate.afsc.org",0.5
Osiao,,Estee Lauder,,,,bdscoalition.ca,0
"Osler, Hoskin & Harcourt LLP",,,,,,bdscoalition.ca,0
OSS Capital,,,,,,bdscoalition.ca,0
Osteo Bi-Flex,,Nestle,,,,bdscoalition.ca,0
Other Canadian provincial and territorial liquor agencies,,,,,,bdscoalition.ca,0
Otrivin,,Haleon,,,,bdscoalition.ca,0
OTV fund,,,,,,bdscoalition.ca,0
OurCrowd,,,,,,bdscoalition.ca,0
Outbrain,,Outbrain,,,,bdscoalition.ca,0
Outshine Ice Cream,,Nestle,,,,bdscoalition.ca,0
Outshine Ventures,,,,,,bdscoalition.ca,0
Overline,,,,,,bdscoalition.ca,0
Overton VC,,,,,,bdscoalition.ca,0
Overview Capital,,,,,,bdscoalition.ca,0
Owens Corning Canada Lp,,,,,,bdscoalition.ca,0
OXO Food,,Mars,,,,bdscoalition.ca,0
Oxx Ventures,,,,,,bdscoalition.ca,0
Oyster Bay Venture Capital,,,,,,bdscoalition.ca,0
Oyster Ventures,,,,,,bdscoalition.ca,0
Ozarka Water,,Blue Triton,,,,bdscoalition.ca,0
P.L.H. Lighting Engineering,,,,,,bdscoalition.ca,0
Packit,,Packit,,,,bdscoalition.ca,0
Padcon,,,,,,bdscoalition.ca,0
Paddle Prairie Spirit Ablaze Fellowship,,,,,,bdscoalition.ca,0
Page Tissue,,Kimberly-Clark,,,,bdscoalition.ca,0
Pai Skincare,,Groupe Clarins,,,,bdscoalition.ca,0
Paixao Skincare,,Coty,,,,bdscoalition.ca,0
Pal Aviation Services,,,,,,bdscoalition.ca,0
Palantir Technologies Inc,Palantir Technologies Inc,,USA,Software-Infrastructure,"border_security, occupation","bdscoalition.ca, investigate.afsc.org",0.5
Palmolive,,Colgate Palmolive,,,,bdscoalition.ca,0
Palo Santo,,,,,,bdscoalition.ca,0
Paloma Picasso Fragrances,,Paloma Picasso,,,,bdscoalition.ca,0
Pamesello,,Mars,,,,bdscoalition.ca,0
Panache Ventures,,,,,,bdscoalition.ca,0
Panadol,,Haleon,,,,bdscoalition.ca,0
Panamax Capital,,,,,,bdscoalition.ca,0
Panda,,IAI,,,,bdscoalition.ca,0
Panera Bread,,JAB Holding Company,,,,bdscoalition.ca,0
Papa Bear Ventures,,,,,,bdscoalition.ca,0
Papa Giuseppis,,Nestle,,,,bdscoalition.ca,0
Papa Johns Pizza,,Papa Johns Pizza International,,,,bdscoalition.ca,0
Paperman & Sons,,,,,,bdscoalition.ca,0
Pappy Capital,,,,,,bdscoalition.ca,0
Paradise Developments,,,,,,bdscoalition.ca,0
Paradox Access Solutions Inc.,,,,,,bdscoalition.ca,0
Paragon Bank,,,,,,bdscoalition.ca,0
Paramount,,Paramount Global,,,,bdscoalition.ca,0
Pari Passu Venture Partners,,,,,,bdscoalition.ca,0
Park Rangers Capital,,,,,,bdscoalition.ca,0
Parodontax,,Haleon,,,,bdscoalition.ca,0
Partner Communications Company Ltd.,Partner Communications Co Ltd,,Israel,Telecom Services,"settlements, occupation, military_support","bdscoalition.ca, investigate.afsc.org",0.5
Paskal Technologies Agricultural Cooperative Society Ltd,,,,,,bdscoalition.ca,0
Passatempo,,Nestle,,,,bdscoalition.ca,0
Pasta Roni (Pasta),,"Quaker Oats, Pepsico",,,,bdscoalition.ca,0
Patou,,LVMH,,,,bdscoalition.ca,0
Pattison Food Group,,The Jim Pattison Group,,,,bdscoalition.ca,0
Paw Patrol,,Spinmaster,,,,bdscoalition.ca,0
Payoneer Global Inc,,,,,,bdscoalition.ca,0
PayPal,,,,,,bdscoalition.ca,0
Paypal Giving Fund Canada,,,,,,bdscoalition.ca,0
Paz Oil Company Ltd.,,,,,,bdscoalition.ca,0
PCA Skin,,Colgate Palmolive,,,,bdscoalition.ca,0
PCC Aerostructures Centra,,,,,,bdscoalition.ca,0
Peace Tea,,Coca-Cola,,,,bdscoalition.ca,0
Pear VC,,,,,,bdscoalition.ca,0
Pearl Milling Company (Maple Syrup),,PepsiCo,,,,bdscoalition.ca,0
Pears Soap,,Unilever,,,,bdscoalition.ca,0
PearTree Canada,,,,,,bdscoalition.ca,0
Pedigree,,Mars,,,,bdscoalition.ca,0
Peerage Realty Partners,,,,,,bdscoalition.ca,0
Peerless Clothing,,,,,,bdscoalition.ca,0
Peled - Klein Civil Engineering,,,,,,bdscoalition.ca,0
Pelephone Communications Ltd.,,,,,,bdscoalition.ca,0
Pelter Winery,,,,,,bdscoalition.ca,0
Penafiel,,Keurig Dr Pepper,,,,bdscoalition.ca,0
Penguin,,Perry Ellis International,,,,bdscoalition.ca,0
Penguin Group of Companies -Mitch Goldhar,,,,,,bdscoalition.ca,0
Pensioenfonds Metaal en Techniek (PMT),,,,,,bdscoalition.ca,0
Pensioenfonds van de Metalektro (PME),,,,,,bdscoalition.ca,0
Pensioenfonds Zorg en Welzijn (PFZW),,,,,,bdscoalition.ca,0
"Pentair Water Pool And Spa, Inc.",,,usa,,,bdscoalition.ca,0
Pentecostal Assemblies of Canada (2012),,Canadian Council of Churches,,,,bdscoalition.ca,0
Pentecostal Assemblies Of Newfoundland And Labrador Corporation,,,,,,bdscoalition.ca,0
People Of The Word Faith Ministries,,,,,,bdscoalition.ca,0
Pepcid,,J&J (Kenvue),,,,bdscoalition.ca,0
Peppermint Crisp chocolate bar Rowntrees candy,,Nestle,,,,bdscoalition.ca,0
"Pepsi (Pepsi Cola, Diet Pepsi, Pepsi Max)",,PepsiCo,,,,bdscoalition.ca,0
PepsiCo,,,,,,bdscoalition.ca,0
Pepsodent,,Unilever,,,,bdscoalition.ca,0
Peptamen,,Nestle,,,,bdscoalition.ca,0
Pepto Bismol,,Procter and Gamble,,,,bdscoalition.ca,0
Pera Tree,,,,,,bdscoalition.ca,0
Peregrine Ventures,,,,,,bdscoalition.ca,0
Peretz Bonei Hanegev,,,,,,bdscoalition.ca,0
Peretz Sela Civil Engineering,,,,,,bdscoalition.ca,0
Perfect Snacks,,Mondelez International,,,,bdscoalition.ca,0
Pero Coffee,,Nestle,,,,bdscoalition.ca,0
Perrier,,Nestle,,,,bdscoalition.ca,0
Perrigo (Formerly Agis),,,,,,bdscoalition.ca,0
Persil,,Unilever,,,,bdscoalition.ca,0
Persona Nutrition,,Nestle,,,,bdscoalition.ca,0
Perugina Baci chocolate,,Nestle,,,,bdscoalition.ca,0
Petalo,,Kimberly-Clark,,,,bdscoalition.ca,0
Petrobras,,,,,,bdscoalition.ca,0
Petropolis Water,,Nestle,,,,bdscoalition.ca,0
Pfanni,,Unilever,,,,bdscoalition.ca,0
Pfc Flexible Circuits Limited,,,,,,bdscoalition.ca,0
PGR Drive Technologies,,,,,,bdscoalition.ca,0
Philadelphia Cream Cheese,,Mondelez International,,,,bdscoalition.ca,0
Philosophy Skincare,,Coty,,,,bdscoalition.ca,0
Phoebe Philo,,LVMH,,,,bdscoalition.ca,0
Phoenicia America-Israel (Flat Glass),,,,,,bdscoalition.ca,0
Phoenix Holdings Ltd,Phoenix Holdings Ltd,,Israel,Insurance-Diversified,"settlements, occupation","bdscoalition.ca, investigate.afsc.org",0.5
Phoenix Rising Center,,,,,,bdscoalition.ca,0
Pibb Xtra,,Coca-Cola,,,,bdscoalition.ca,0
PICO Venture Partners,,,,,,bdscoalition.ca,0
Pierre Cardin,,Pierre Cardin,,,,bdscoalition.ca,0
Piko Juice,,Coca-Cola,,,,bdscoalition.ca,0
Pillar VC,,,,,,bdscoalition.ca,0
Pillsbury,,,,,,bdscoalition.ca,0
Piltti,,Nestle,,,,bdscoalition.ca,0
PIMCO,,Allianz,,,,bdscoalition.ca,0
Pinedale Properties,,,,,,bdscoalition.ca,0.25
Pingviini,,Nestle,,,,bdscoalition.ca,0
Pinho Sol,,Colgate Palmolive,,,,bdscoalition.ca,0
Pink by VS,,L Brands,,,,bdscoalition.ca,0
Pintar Manufacturing,,,,,,bdscoalition.ca,0
Pioneer Distribution Inc.,,,,,,bdscoalition.ca,0
Pioneer1890,,,,,,bdscoalition.ca,0
Pipe & Piling Supplies Ltd.,,,,,,bdscoalition.ca,0
Pitango Venture Capital,,,,,,bdscoalition.ca,0
Pizza Hut,,Yum! Brands,,,,bdscoalition.ca,0
PJ Salvage,,Delta Galil Industries,,,,bdscoalition.ca,0
Plaistowe chocolate,,Nestle,,,,bdscoalition.ca,0
Plant Products Inc.,,,,,,bdscoalition.ca,0
PlantX,,,,,,bdscoalition.ca,0
Plasan,,,,,,bdscoalition.ca,0
Plasticraft Limited,,,,,,bdscoalition.ca,0
Playtex,,Hanes Brands Inc.,,,,bdscoalition.ca,0
Playtex Baby,,Hanes Brands Inc.,,,,bdscoalition.ca,0
Plaza Ventures,,,,,,bdscoalition.ca,0
Plenitud,,Kimberly-Clark,,,,bdscoalition.ca,0
pmabrethour,,,,,,bdscoalition.ca,0
Pmr Inc.,,,,,,bdscoalition.ca,0
Poiana Negri,,Coca-Cola,,,,bdscoalition.ca,0
Poise Pads,,Kimberly-Clark,,,,bdscoalition.ca,0
Poland Spring Water,,Blue Triton,,,,bdscoalition.ca,0
Polident,,Haleon,,,,bdscoalition.ca,0
Polimil,,,,,,bdscoalition.ca,0
Polish Christian Centre,,,,,,bdscoalition.ca,0
Polish National Catholic Church,,Canadian Council of Churches,,,,bdscoalition.ca,0
Polo,,Ralph Lauren,,,,bdscoalition.ca,0
Polo (Mints),,Nestle,,,,bdscoalition.ca,0
POM Wonderful,,The Wonderful Company,,,,bdscoalition.ca,0
Pomellato,,Kering,,,,bdscoalition.ca,0
Poms Soda,,Coca-Cola,,,,bdscoalition.ca,0
Ponds Cream,,Unilever,,,,bdscoalition.ca,0
Pop Tarts,,Kellanova,,,,bdscoalition.ca,0
Popcorners (Corn Snacks),,PepsiCo,,,,bdscoalition.ca,0
Popeyes,,,,,,bdscoalition.ca,0
Popsicle,,Unilever,,,,bdscoalition.ca,0
Porsche,,Volkswagen Group,,,,bdscoalition.ca,0
Portal Ventures,,,,,,bdscoalition.ca,0
Postmedia,,,,,,bdscoalition.ca,0
Pot Noodle,,Unilever,,,,bdscoalition.ca,0
Powerade,,Coca-Cola,,,,bdscoalition.ca,0
Prada,,Prada,,,,bdscoalition.ca,0
Prairie Centre for Ecumenism,,Canadian Council of Churches,,,,bdscoalition.ca,0
Prana,,,,,,bdscoalition.ca,0
Prana biovegan,,,,,,bdscoalition.ca,0
Prana Organic,,,,,,bdscoalition.ca,0
Pratt & Whitney Canada Corp.,,RTX Corporation,,,,bdscoalition.ca,0
Predator Energy Drink,,Monster Beverage Corp.,,,,bdscoalition.ca,0
Premiere Suites,,,,,,bdscoalition.ca,0
Prestigio chocolate,,Nestle,,,,bdscoalition.ca,0
Pret A Manger,,JAB Holding Company,,,,bdscoalition.ca,0
PrettyLitter,,Mars,,,,bdscoalition.ca,0
PreZero,,,,,,bdscoalition.ca,0
Priceline,,Booking Holdings,,,,bdscoalition.ca,0
Prilosec,,Procter and Gamble,,,,bdscoalition.ca,0
Prima Diapers,,Procter and Gamble,,,,bdscoalition.ca,0
Primark,,Primark Stores Ltd.,,,,bdscoalition.ca,0
Primary Venture Partners,,,,,,bdscoalition.ca,0
Primo Water,Primo Water Corp,Primo Water Corp,Canada,Beverages-Non-Alcoholic,"settlements, occupation","bdscoalition.ca, investigate.afsc.org",0.5
Prince Cookies,,Mondelez International,,,,bdscoalition.ca,0
Prince George Healing Rooms Society,,,,,,bdscoalition.ca,0
Prince Polo Chocolate,,Mondelez International,,,,bdscoalition.ca,0
Prince Sports,,Authentic Brands Group,,,,bdscoalition.ca,0
Princes Gate Water,,Nestle,,,,bdscoalition.ca,0
Princessa Chocolate,,Nestle,,,,bdscoalition.ca,0
Pringles,,Kellanova,,,,bdscoalition.ca,0
Private Capacity,,,,,,bdscoalition.ca,0
Private Giving Foundation,,,,,,bdscoalition.ca,0
Prodent Toothpaste,,Unilever,,,,bdscoalition.ca,0
Proenza Schouler,,L'Oreal,,,,bdscoalition.ca,0
Proffimat S. R. Ltd.,,,,,,bdscoalition.ca,0
Promite,,Mars,,,,bdscoalition.ca,0
Propel,,PepsiCo,,,,bdscoalition.ca,0
Propel Sports Drink,,PepsiCo,,,,bdscoalition.ca,0
Prosserman Family,,,,,,bdscoalition.ca,0
Protex,,Colgate Palmolive,,,,bdscoalition.ca,0
Provamel,,Danone S.A.,,,,bdscoalition.ca,0
Prudence,,,,,,bdscoalition.ca,0
Psagot Winery,,,,,,bdscoalition.ca,0
Psagot Ziv Investment and Development (1993) Ltd.,,,,,,bdscoalition.ca,0
PSL Ventures,,,,,,bdscoalition.ca,0
Pucci,,LVMH,,,,bdscoalition.ca,0
Puffs Tissue,,Procter and Gamble,,,,bdscoalition.ca,0
Pull & Bear,,Inditex,,,,bdscoalition.ca,0
Pull Ups,,Kimberly-Clark,,,,bdscoalition.ca,0
Puma,,Puma Group,,,,bdscoalition.ca,0
Puma Toronto Women's Run Series,,,,,,bdscoalition.ca,0
Pump Water,,Coca-Cola,,,,bdscoalition.ca,0
Punky Colour,,American International Industries,,,,bdscoalition.ca,0
Pure Drop Water,,Coca-Cola,,,,bdscoalition.ca,0
Pure Encapsulations,,Nestle,,,,bdscoalition.ca,0
Pure Leaf,,PepsiCo,,,,bdscoalition.ca,0
Pure Life,,Nestle,,,,bdscoalition.ca,0
Pure Line Soap,,Unilever,,,,bdscoalition.ca,0
Pure Organic,,Kellanova,,,,bdscoalition.ca,0
Pureflo Water Systems,,Primo Water Corp,,,,bdscoalition.ca,0
Pureit Water Systems,,Unilever,,,,bdscoalition.ca,0
Pureology,,L'Oreal,,,,bdscoalition.ca,0
Purex Detergent,,Henkel,,,,bdscoalition.ca,0
Purina,,Nestle,,,,bdscoalition.ca,0
Puritans Pride,,Nestle,,,,bdscoalition.ca,0
PWC,,,,,,bdscoalition.ca,0
Pyrotek High Temperature Industrial Products Inc. / Les Prod,,,,,,bdscoalition.ca,0
q fund,,,,,,bdscoalition.ca,0
QED Investors,,,,,,bdscoalition.ca,0
Qeelin,,Kering,,,,bdscoalition.ca,0
QP Ventures,,,,,,bdscoalition.ca,0
Quadra Chemicals Ltd. Quadra Chimie Ltee,,,,,,bdscoalition.ca,0
Quaker Oats,,,,,,bdscoalition.ca,0
Quality Homes,,,,,,bdscoalition.ca,0
Quality Street chocolates,,Nestle,,,,bdscoalition.ca,0
Quatro Soda,,Coca-Cola,,,,bdscoalition.ca,0
Queen V,,Reckitt Benckiser,,,,bdscoalition.ca,0
Queen’s University,,,,,,bdscoalition.ca,0
Questrade,,,,,,bdscoalition.ca,0
Quiet Capital,,,,,,bdscoalition.ca,0
Quiksilver,,Authentic Brands Group,,,,bdscoalition.ca,0
Quilted Northern,,Koch Industries,,,,bdscoalition.ca,0
Quix Dish Soap,,Unilever,,,,bdscoalition.ca,0
Qumra Capital,,,,,,bdscoalition.ca,0
R M H New Life Christian Centre,,,,,,bdscoalition.ca,0
R-Squared Ventures,,,,,,bdscoalition.ca,0
R3i Capital,,,,,,bdscoalition.ca,0
Rabobank,,,,,,bdscoalition.ca,0
Rad-Bynet,,,,,,bdscoalition.ca,0
RADA Electronic Industries,,Leonardo DRS,,,,bdscoalition.ca,0
Radical Ventures,,,,,,bdscoalition.ca,0
Rado General Contracting,,,,,,bdscoalition.ca,0
Radox,,Unilever,,,,bdscoalition.ca,0
Rafael Advanced Defense Systems,,,,,,bdscoalition.ca,0
Raiffeisen Banking Group,,,,,,bdscoalition.ca,0
Rain,,,,,,bdscoalition.ca,0
Rainfall Ventures,,,,,,bdscoalition.ca,0
Rakowski Group of Companies,,,,,,bdscoalition.ca,0
Ral Electric Holdings (formerly: Adir Electric Boards),,,,,,bdscoalition.ca,0
Ralph Lauren,,Ralph Lauren,,,,bdscoalition.ca,0
Ramat Hagolan Dairies (Golan Heights Dairies),,,,,,bdscoalition.ca,0
Rami Levy Chain Stores Hashikma Marketing 2006 Ltd.,,,,,,bdscoalition.ca,0
Rampersand Venture Capital (Australia),,,,,,bdscoalition.ca,0
Rancilio Cube,,,,,,bdscoalition.ca,0
Randoms Candy,,Nestle,,,,bdscoalition.ca,0
Rani Juice,,Coca-Cola,,,,bdscoalition.ca,0
Rapiscan Systems,,,usa,,,bdscoalition.ca,0
Raris Rice,,Mars,,,,bdscoalition.ca,0
Raw Brokers,,,,,,bdscoalition.ca,0
Raw Ventures,,,,,,bdscoalition.ca,0
Raymond James Canada Foundation,,,,,,bdscoalition.ca,0
Rays Of Light Ministries And Worship Centre,,,,,,bdscoalition.ca,0
Raytheon Canada Limited,,RTX,,,,bdscoalition.ca,0
RBS,,Royal Bank of Scotland,,,,bdscoalition.ca,0
RC Cola,,Keurig Dr Pepper,,,,bdscoalition.ca,0
RE Angels,,,,,,bdscoalition.ca,0
Reach Capital,,,,,,bdscoalition.ca,0
Reaching Out Ministries Inc.,,,,,,bdscoalition.ca,0
Readymix Industries Israel,,,,,,bdscoalition.ca,0
Real Dairy,,Nestle,,,,bdscoalition.ca,0
Real Gold Energy Drink,,Coca-Cola,,,,bdscoalition.ca,0
Realemon,,Keurig Dr Pepper,,,,bdscoalition.ca,0
Rebel Capital,,,,,,bdscoalition.ca,0
Rebel Fund,,,,,,bdscoalition.ca,0
Recall Capital,,,,,,bdscoalition.ca,0
Recanati Cabernet Sauvignon KP,,,,,,bdscoalition.ca,0
Recanati Cabernet Sauvignon KP 2021,,,,,,bdscoalition.ca,0
Recanati Chardonnay KP,,,,,,bdscoalition.ca,0
Recanati Winery,,,,,,bdscoalition.ca,0
Recanti Yasmin White Chardonnay/Sauvignon Blanc KPM 2021,,,,,,bdscoalition.ca,0
Reckitt,,Reckitt Benckiser,,,,bdscoalition.ca,0
Recursive Ventures,,,,,,bdscoalition.ca,0
Red Beard Ventures,,,,,,bdscoalition.ca,0
Red Bike Capital,,,,,,bdscoalition.ca,0
Red Blend Ela (Galil Mountain Winery) by Golan Heights Winery,,,,,,bdscoalition.ca,0
Red Dot Capital Partners,,,,,,bdscoalition.ca,0
Red Flash Soda,,Coca-Cola,,,,bdscoalition.ca,0
Red Krypton,,,,,,bdscoalition.ca,0
Red Rock Deli,,PepsiCo,,,,bdscoalition.ca,0
RedBlue Capital,,,,,,bdscoalition.ca,0
Redken,,L'Oreal,,,,bdscoalition.ca,0
Redoxon,,Bayer,,,,bdscoalition.ca,0
Redwood Properties,,,,,,bdscoalition.ca,0
Reebok,,Authentic Brands Group,,,,bdscoalition.ca,0
REFASHIOND Ventures,,,,,,bdscoalition.ca,0
Refu Elektronik,,,,,,bdscoalition.ca,0
Regah Ventures,,,,,,bdscoalition.ca,0
Regeneration.VC,,,,,,bdscoalition.ca,0
Regional Synod of Canada – Reformed Church in America,,Canadian Council of Churches,,,,bdscoalition.ca,0
Regions Bank,,Regions Bank,,,,bdscoalition.ca,0
Rehoboth Ministries,,,,,,bdscoalition.ca,0
Reich Capital,,,,,,bdscoalition.ca,0
Reign Energy Drink,,Monster Beverage Corp.,,,,bdscoalition.ca,0
Reimer Express Foundation Inc.,,,,,,bdscoalition.ca,0
ReInvent VC,,,,,,bdscoalition.ca,0
Reitmans,,,,,,bdscoalition.ca,0
Rejoice Shampoo,,Procter and Gamble,,,,bdscoalition.ca,0
Relay Ventures,,,,,,bdscoalition.ca,0
Relentless Energy Drink,,Monster Beverage Corp.,,,,bdscoalition.ca,0
Remagine Ventures,,,,,,bdscoalition.ca,0
ReMAX Holdings,,,usa,,,bdscoalition.ca,0
ReMAX Israel (Impact Property Developers),,Re/Max Holdings,,,,bdscoalition.ca,0
Rembrandt,,J&J (Kenvue),,,,bdscoalition.ca,0
Remgold Jewellery Wholesale Ltd.,,,,,,bdscoalition.ca,0
Renee & Irwin Nadal,,,,,,bdscoalition.ca,0
Renegade Partners,,,,,,bdscoalition.ca,0
RENK Group AG,,,,,,bdscoalition.ca,0
Rennie,,Bayer,,,,bdscoalition.ca,0
Rentalcars.com,,Booking Holdings,,,,bdscoalition.ca,0
Repossi,,LVMH,,,,bdscoalition.ca,0
Republic of Cats,,Nestle,,,,bdscoalition.ca,0
Reserve Properties,,,,,,bdscoalition.ca,0
Reshef Security,,,,,,bdscoalition.ca,0
Resolute Ventures,,,,,,bdscoalition.ca,0
Resorb,,Nestle,,,,bdscoalition.ca,0
Resource,,Nestle,,,,bdscoalition.ca,0
Restoration Evangelistic Ministries Of Canada,,,,,,bdscoalition.ca,0
Reusinage Knight Division,,,,,,bdscoalition.ca,0
Revaia,,,,,,bdscoalition.ca,0
Revels Chocolate,,Mars,,,,bdscoalition.ca,0
Revent Ventures,,,,,,bdscoalition.ca,0
Revival Fires International Ministries,,,,,,bdscoalition.ca,0
Revolution,,,,,,bdscoalition.ca,0
Revv Strong Coffee,,Keurig Dr Pepper,,,,bdscoalition.ca,0
Rexel Canada Electrical Inc. Rel Canada Electrique Inc.,,,,,,bdscoalition.ca,0
Rexona,,Unilever,,,,bdscoalition.ca,0
RF Investment Partners,,,,,,bdscoalition.ca,0
RGC Rinomato Group of Companies,,,,,,bdscoalition.ca,0
Rheinmetall Canada Inc.,,,,,,bdscoalition.ca,0
Rhodium Ventures,,,,,,bdscoalition.ca,0
"Ribbon Communications Operating Company, Inc.",,,usa,,,bdscoalition.ca,0
Ricacao Chocolate,,Nestle,,,,bdscoalition.ca,0
Rice A Roni,,Quaker Oats,,,,bdscoalition.ca,0
Rice Krispies,,Kellanova,,,,bdscoalition.ca,0
Rich Juice,,Coca-Cola,,,,bdscoalition.ca,0
Rich Products Ventures,,,,,,bdscoalition.ca,0
Richelet,,Procter and Gamble,,,,bdscoalition.ca,0
Richmond Faith Fellowship,,,,,,bdscoalition.ca,0
Richter,,,,,,bdscoalition.ca,0
Ricoffy,,Nestle,,,,bdscoalition.ca,0
Ricore,,Nestle,,,,bdscoalition.ca,0
Ridge Ventures,,,,,,bdscoalition.ca,0
Rief Ventures,,,,,,bdscoalition.ca,0
Rim Zim Soda,,Coca-Cola,,,,bdscoalition.ca,0
Rimmel,,Coty,,,,bdscoalition.ca,0
Rimonim agro fund,,,,,,bdscoalition.ca,0
Rimowa,,LVMH,,,,bdscoalition.ca,0
Rin Detergent,,Unilever,,,,bdscoalition.ca,0
Rindex,,Procter and Gamble,,,,bdscoalition.ca,0
Rinso,,Unilever,,,,bdscoalition.ca,0
Rio-Can,,,,,,bdscoalition.ca,0
Ripple Ventures,,,,,,bdscoalition.ca,0
Rise Again Ministries,,,,,,bdscoalition.ca,0
Risque,,Coty,,,,bdscoalition.ca,0
Rittenhouse Ventures,,,,,,bdscoalition.ca,0
Ritz,,Mondelez International,,,,bdscoalition.ca,0
River Of God Ministries,,,,,,bdscoalition.ca,0
River Stone Christian Fellowship Inc.,,,,,,bdscoalition.ca,0
RiverPark Ventures,,,,,,bdscoalition.ca,0
Riverside Ventures,,,,,,bdscoalition.ca,0
Rivulis Irrigation,,,,,,bdscoalition.ca,0
Roadster Capital,,,,,,bdscoalition.ca,0
Roar Ventures,,,,,,bdscoalition.ca,0
Robertsons,,Unilever,,,,bdscoalition.ca,0
Robijn,,Unilever,,,,bdscoalition.ca,0
Roboteam,,,,,,bdscoalition.ca,0
Roc Skincare,,J&J (Kenvue),,,,bdscoalition.ca,0
Rochdi's Independent Grocer,,Loblaws,,,,bdscoalition.ca,0
